MeterID,MeterGeoLocation,Timestamp,MeterUp,MeterDown,MeterMake,MeterModel,Latitude,Longitude
MTR025,"Sector 10, Dallas",2024-11-15 22:06:00,1509,563,MakeB,ModelZ,32.7388076369138,-96.79057898764763
MTR019,"Sector 11, Dallas",2024-11-18 02:59:00,1956,561,MakeC,ModelZ,32.78516548168457,-96.79599431537943
MTR089,"Sector 18, Dallas",2024-11-07 13:29:00,1314,704,MakeC,ModelZ,32.77545186883143,-96.84635659803132
MTR096,"Sector 14, Dallas",2024-11-01 15:23:00,1031,758,MakeC,ModelY,32.73087059933671,-96.7657583670173
MTR057,"Sector 10, Dallas",2024-11-21 12:47:00,1664,526,MakeC,ModelZ,32.76186477566584,-96.78419710663046
MTR093,"Sector 7, Dallas",2024-11-22 18:58:00,1080,614,MakeC,ModelY,32.72801781634958,-96.80682092514836
MTR026,"Sector 19, Dallas",2024-11-23 14:20:00,1310,731,MakeA,ModelX,32.77694140671525,-96.77584408313534
MTR077,"Sector 14, Dallas",2024-11-26 06:05:00,1768,782,MakeC,ModelZ,32.77129428095396,-96.77091424528913
MTR059,"Sector 9, Dallas",2024-11-02 21:54:00,1210,690,MakeB,ModelY,32.78963649663293,-96.79815928758406
MTR100,"Sector 2, Dallas",2024-11-22 15:48:00,1789,641,MakeC,ModelY,32.72878959397551,-96.77729448317618
MTR007,"Sector 19, Dallas",2024-11-17 20:52:00,1644,533,MakeA,ModelZ,32.808802357572326,-96.80695269024916
MTR084,"Sector 19, Dallas",2024-11-15 01:51:00,1131,632,MakeB,ModelY,32.77106688075309,-96.80147656680222
MTR068,"Sector 12, Dallas",2024-11-03 19:09:00,1639,660,MakeA,ModelY,32.82134060800445,-96.76175254602612
MTR056,"Sector 17, Dallas",2024-11-26 10:26:00,1840,689,MakeB,ModelZ,32.80470084159107,-96.8250842500543
MTR073,"Sector 10, Dallas",2024-11-11 22:33:00,1475,612,MakeA,ModelY,32.746617288525215,-96.77943232069039
MTR020,"Sector 10, Dallas",2024-11-10 18:23:00,1621,768,MakeB,ModelX,32.78105072462035,-96.83960759547475
MTR003,"Sector 13, Dallas",2024-11-16 01:38:00,1901,582,MakeA,ModelX,32.74933223262083,-96.83600169623769
MTR014,"Sector 5, Dallas",2024-11-13 01:26:00,1954,632,MakeB,ModelZ,32.783354942106214,-96.79536413543389
MTR019,"Sector 18, Dallas",2024-11-22 09:51:00,1103,701,MakeC,ModelY,32.82148811739333,-96.76321563198496
MTR051,"Sector 10, Dallas",2024-11-09 05:26:00,1321,557,MakeC,ModelY,32.74440296314031,-96.76608603409899
MTR011,"Sector 15, Dallas",2024-11-03 08:29:00,1543,531,MakeB,ModelX,32.758377661801994,-96.84104606322222
MTR057,"Sector 6, Dallas",2024-11-19 05:59:00,1570,773,MakeC,ModelX,32.80295487239206,-96.82602331572667
MTR050,"Sector 9, Dallas",2024-11-12 20:42:00,1383,726,MakeC,ModelZ,32.81010237412561,-96.83163369839309
MTR079,"Sector 10, Dallas",2024-11-13 09:14:00,1347,601,MakeC,ModelZ,32.81618056676322,-96.76837529235723
MTR037,"Sector 11, Dallas",2024-11-22 21:48:00,1543,677,MakeC,ModelZ,32.78792315030471,-96.805000741239
MTR080,"Sector 1, Dallas",2024-11-23 04:45:00,1962,597,MakeC,ModelY,32.772352873960905,-96.78007645285535
MTR051,"Sector 19, Dallas",2024-11-18 17:54:00,1674,572,MakeA,ModelZ,32.82486011855037,-96.83447551521714
MTR018,"Sector 10, Dallas",2024-11-14 14:55:00,1645,526,MakeC,ModelY,32.826572036394396,-96.76027907133003
MTR085,"Sector 9, Dallas",2024-11-20 14:06:00,1669,566,MakeC,ModelX,32.77747842422467,-96.8421682677656
MTR066,"Sector 20, Dallas",2024-11-19 10:05:00,1110,734,MakeB,ModelY,32.72723488990093,-96.77026587101862
MTR075,"Sector 9, Dallas",2024-11-21 16:30:00,1289,794,MakeA,ModelZ,32.78953719356324,-96.82457676649845
MTR062,"Sector 12, Dallas",2024-11-03 23:11:00,1900,649,MakeC,ModelZ,32.8228135937982,-96.74726683224574
MTR059,"Sector 10, Dallas",2024-11-03 20:46:00,1211,606,MakeA,ModelX,32.80721611561939,-96.76574865805313
MTR020,"Sector 7, Dallas",2024-11-17 07:28:00,1041,606,MakeA,ModelZ,32.761517182701674,-96.8125045162458
MTR072,"Sector 18, Dallas",2024-11-02 04:12:00,1636,533,MakeA,ModelX,32.82528455876474,-96.77261208331947
MTR077,"Sector 4, Dallas",2024-11-08 12:44:00,1914,741,MakeC,ModelY,32.77994451568815,-96.77343760995365
MTR020,"Sector 1, Dallas",2024-11-25 01:25:00,1217,523,MakeC,ModelY,32.78430801823261,-96.7541752981554
MTR062,"Sector 20, Dallas",2024-11-15 05:55:00,1932,697,MakeC,ModelZ,32.81311830759209,-96.75168902934016
MTR022,"Sector 9, Dallas",2024-11-15 22:20:00,1533,618,MakeB,ModelX,32.778390748308595,-96.81272104967226
MTR077,"Sector 16, Dallas",2024-11-17 03:35:00,1221,575,MakeC,ModelZ,32.77804970657444,-96.83518516365088
MTR089,"Sector 16, Dallas",2024-11-22 01:20:00,1744,731,MakeA,ModelX,32.78476688799416,-96.77058616610799
MTR034,"Sector 17, Dallas",2024-11-15 05:10:00,1981,668,MakeC,ModelZ,32.79892884561207,-96.8406424659776
MTR012,"Sector 3, Dallas",2024-11-26 15:50:00,1943,707,MakeB,ModelZ,32.79732609912514,-96.78874267779393
MTR019,"Sector 18, Dallas",2024-11-04 16:46:00,1642,737,MakeB,ModelY,32.78843518427742,-96.78599967266084
MTR077,"Sector 20, Dallas",2024-11-15 18:58:00,1833,594,MakeC,ModelZ,32.78769042467438,-96.80072026036271
MTR008,"Sector 18, Dallas",2024-11-07 13:16:00,1118,772,MakeA,ModelZ,32.801299527920555,-96.82257997658142
MTR020,"Sector 19, Dallas",2024-11-13 14:04:00,1298,552,MakeA,ModelX,32.786979368004395,-96.79212271416651
MTR008,"Sector 11, Dallas",2024-11-08 04:48:00,1924,767,MakeC,ModelZ,32.80763603561706,-96.74791773166127
MTR089,"Sector 3, Dallas",2024-11-21 11:53:00,1050,535,MakeC,ModelZ,32.754448143685096,-96.8410973412746
MTR094,"Sector 3, Dallas",2024-11-17 17:18:00,1473,532,MakeA,ModelX,32.785246324365055,-96.79382329853927
MTR032,"Sector 19, Dallas",2024-11-07 23:33:00,1750,643,MakeC,ModelZ,32.778711668166224,-96.78004064662342
MTR073,"Sector 13, Dallas",2024-11-29 05:02:00,1738,567,MakeC,ModelY,32.800958097201445,-96.76890419068582
MTR033,"Sector 15, Dallas",2024-11-13 07:44:00,1764,594,MakeC,ModelY,32.815537378983784,-96.77670339407533
MTR003,"Sector 9, Dallas",2024-11-17 04:25:00,1168,769,MakeA,ModelY,32.777302314515595,-96.7770921366428
MTR091,"Sector 11, Dallas",2024-11-11 04:14:00,1298,571,MakeB,ModelX,32.80261853972157,-96.75147181230732
MTR054,"Sector 3, Dallas",2024-11-24 08:42:00,1923,697,MakeB,ModelZ,32.764855689465364,-96.80125416631346
MTR009,"Sector 4, Dallas",2024-11-13 14:17:00,1600,590,MakeA,ModelX,32.75412062516331,-96.79746798042713
MTR022,"Sector 9, Dallas",2024-11-10 07:27:00,1072,612,MakeB,ModelY,32.78296707740896,-96.81804193898277
MTR051,"Sector 7, Dallas",2024-11-06 02:47:00,1339,631,MakeA,ModelY,32.75229830540091,-96.77922526017774
MTR062,"Sector 5, Dallas",2024-11-30 21:26:00,1916,676,MakeC,ModelY,32.813264786545,-96.77585104271299
MTR017,"Sector 7, Dallas",2024-11-01 16:26:00,1130,592,MakeB,ModelX,32.79992020684471,-96.74709569187608
MTR086,"Sector 15, Dallas",2024-11-01 01:53:00,1220,507,MakeA,ModelZ,32.754117301314125,-96.77220703625007
MTR095,"Sector 9, Dallas",2024-11-13 09:22:00,1382,782,MakeB,ModelX,32.81957074999507,-96.77604238477207
MTR013,"Sector 19, Dallas",2024-11-04 05:55:00,1700,539,MakeB,ModelZ,32.80283155222657,-96.77115747438272
MTR062,"Sector 4, Dallas",2024-11-06 22:51:00,1672,676,MakeA,ModelY,32.797249163415046,-96.83784671115251
MTR093,"Sector 10, Dallas",2024-11-02 00:27:00,1847,678,MakeA,ModelZ,32.72843141004971,-96.75143450929127
MTR001,"Sector 11, Dallas",2024-11-07 15:53:00,1136,671,MakeC,ModelY,32.7845416759605,-96.79297583316435
MTR058,"Sector 1, Dallas",2024-11-03 23:20:00,1885,703,MakeC,ModelY,32.786470097501294,-96.76937982786401
MTR050,"Sector 19, Dallas",2024-11-24 08:08:00,1678,517,MakeA,ModelX,32.74234522734513,-96.84179887100183
MTR013,"Sector 11, Dallas",2024-11-09 00:00:00,1929,608,MakeA,ModelX,32.76282440879548,-96.7654666607196
MTR022,"Sector 9, Dallas",2024-11-23 23:57:00,1470,642,MakeA,ModelX,32.789654051857006,-96.75676972554533
MTR081,"Sector 1, Dallas",2024-11-02 13:30:00,1625,774,MakeB,ModelY,32.78321504024625,-96.77364915514255
MTR032,"Sector 11, Dallas",2024-11-24 09:59:00,1198,685,MakeC,ModelY,32.75202220094804,-96.82135522660109
MTR050,"Sector 17, Dallas",2024-11-16 15:56:00,1189,589,MakeA,ModelX,32.81568056245119,-96.84095400413995
MTR006,"Sector 11, Dallas",2024-11-13 22:15:00,1862,677,MakeC,ModelY,32.74403133460874,-96.75201510910384
MTR034,"Sector 19, Dallas",2024-11-30 05:26:00,1692,785,MakeC,ModelZ,32.769841542792776,-96.79836628813104
MTR079,"Sector 18, Dallas",2024-11-20 18:02:00,1202,636,MakeA,ModelX,32.81394878257766,-96.79830333407607
MTR079,"Sector 13, Dallas",2024-11-08 17:47:00,1939,600,MakeA,ModelX,32.7860436664435,-96.81167355255242
MTR032,"Sector 6, Dallas",2024-11-04 08:47:00,1587,626,MakeC,ModelZ,32.797137112512374,-96.76010616580956
MTR053,"Sector 13, Dallas",2024-11-26 12:36:00,1837,575,MakeC,ModelY,32.75791576517712,-96.843237005875
MTR076,"Sector 6, Dallas",2024-11-03 02:11:00,1454,515,MakeA,ModelY,32.8254807219172,-96.81441892175107
MTR001,"Sector 9, Dallas",2024-11-16 01:27:00,1647,693,MakeB,ModelZ,32.74400891803875,-96.7728612950296
MTR009,"Sector 6, Dallas",2024-11-30 20:31:00,1369,663,MakeB,ModelZ,32.76688355074578,-96.75950584889794
MTR032,"Sector 5, Dallas",2024-11-08 05:02:00,1552,576,MakeC,ModelX,32.795108660327585,-96.8010573320125
MTR016,"Sector 2, Dallas",2024-11-05 01:03:00,1726,555,MakeA,ModelY,32.734905100386754,-96.82565636848211
MTR092,"Sector 10, Dallas",2024-11-25 07:13:00,1226,747,MakeC,ModelY,32.77274971467059,-96.84196908863477
MTR036,"Sector 5, Dallas",2024-11-06 00:58:00,1379,761,MakeA,ModelX,32.781382412487524,-96.75869160751385
MTR020,"Sector 3, Dallas",2024-11-14 11:29:00,1625,711,MakeC,ModelZ,32.78047762502563,-96.79336901741783
MTR034,"Sector 9, Dallas",2024-11-12 01:44:00,1406,573,MakeB,ModelX,32.78662691357119,-96.82189758664194
MTR100,"Sector 11, Dallas",2024-11-18 20:52:00,1036,768,MakeC,ModelX,32.76530919999903,-96.76586689879758
MTR090,"Sector 10, Dallas",2024-11-16 22:54:00,1285,773,MakeC,ModelX,32.78606589521158,-96.76206075558575
MTR090,"Sector 4, Dallas",2024-11-21 23:07:00,1665,528,MakeA,ModelY,32.77989873699993,-96.82097038368181
MTR005,"Sector 4, Dallas",2024-11-28 01:28:00,1999,625,MakeC,ModelX,32.73794422803228,-96.79270535848521
MTR081,"Sector 2, Dallas",2024-11-04 11:08:00,1511,500,MakeA,ModelY,32.73537169692855,-96.77014111355972
MTR034,"Sector 14, Dallas",2024-11-23 13:43:00,1063,630,MakeC,ModelZ,32.809882400420115,-96.77454816211264
MTR045,"Sector 12, Dallas",2024-11-29 05:13:00,1127,535,MakeB,ModelY,32.765849560396674,-96.8145559115534
MTR031,"Sector 19, Dallas",2024-11-13 23:29:00,1528,586,MakeA,ModelX,32.72794917547516,-96.77859675600475
MTR055,"Sector 18, Dallas",2024-11-08 11:23:00,1819,721,MakeC,ModelY,32.78186034345344,-96.78165058006493
MTR061,"Sector 13, Dallas",2024-11-06 17:04:00,1645,610,MakeC,ModelX,32.728799798307186,-96.76502585597704
MTR043,"Sector 16, Dallas",2024-11-05 19:25:00,1627,745,MakeC,ModelY,32.81494430031912,-96.84558264906646
MTR065,"Sector 15, Dallas",2024-11-04 02:15:00,1500,793,MakeA,ModelZ,32.75690310632346,-96.78086767137029
MTR012,"Sector 17, Dallas",2024-11-20 06:23:00,1105,731,MakeA,ModelY,32.762962053357334,-96.80947281774627
MTR059,"Sector 16, Dallas",2024-11-08 04:36:00,1124,614,MakeB,ModelZ,32.808051608586275,-96.82686915297674
MTR097,"Sector 19, Dallas",2024-11-22 19:03:00,1175,604,MakeA,ModelZ,32.76934071065639,-96.79736078862317
MTR018,"Sector 10, Dallas",2024-11-16 16:29:00,1881,533,MakeB,ModelZ,32.79510519603338,-96.79937137350791
MTR064,"Sector 10, Dallas",2024-11-16 17:28:00,1715,787,MakeC,ModelY,32.78579702011924,-96.74991531639215
MTR009,"Sector 3, Dallas",2024-11-08 09:50:00,1278,706,MakeA,ModelZ,32.748632920102,-96.77176293493991
MTR002,"Sector 7, Dallas",2024-11-26 02:32:00,1081,795,MakeC,ModelY,32.795929773148124,-96.8158777549119
MTR038,"Sector 4, Dallas",2024-11-11 22:38:00,1577,781,MakeC,ModelZ,32.789440302264296,-96.8193755589112
MTR072,"Sector 17, Dallas",2024-11-29 13:29:00,1443,746,MakeB,ModelX,32.826395236095934,-96.80025446650154
MTR071,"Sector 12, Dallas",2024-11-01 22:46:00,1905,619,MakeC,ModelX,32.73559068402063,-96.75243922493128
MTR086,"Sector 17, Dallas",2024-11-10 09:43:00,1318,779,MakeC,ModelZ,32.77355082290552,-96.8372468623248
MTR078,"Sector 8, Dallas",2024-11-09 05:11:00,1692,740,MakeA,ModelY,32.770127561640855,-96.81417278426747
MTR060,"Sector 9, Dallas",2024-11-22 12:03:00,1565,624,MakeB,ModelY,32.823899414398575,-96.78849247934207
MTR050,"Sector 12, Dallas",2024-11-24 23:42:00,1490,775,MakeC,ModelY,32.749232732113725,-96.80643003689116
MTR036,"Sector 2, Dallas",2024-11-08 03:14:00,1787,730,MakeC,ModelZ,32.742044325448546,-96.83362493553386
MTR078,"Sector 7, Dallas",2024-11-17 10:38:00,1818,567,MakeC,ModelX,32.77453777153902,-96.79406659004644
MTR081,"Sector 8, Dallas",2024-11-14 14:39:00,1514,683,MakeC,ModelZ,32.80981808814559,-96.75486023045445
MTR013,"Sector 19, Dallas",2024-11-29 05:46:00,1669,538,MakeC,ModelX,32.81928835967258,-96.77932171396169
MTR053,"Sector 7, Dallas",2024-11-10 17:54:00,1692,524,MakeA,ModelZ,32.79677483399488,-96.79928462932489
MTR054,"Sector 1, Dallas",2024-11-24 01:41:00,1591,713,MakeA,ModelY,32.76290008522545,-96.80868074334704
MTR046,"Sector 9, Dallas",2024-11-02 12:34:00,1604,590,MakeC,ModelX,32.81309164122711,-96.7584043016434
MTR096,"Sector 5, Dallas",2024-11-19 15:03:00,1924,510,MakeA,ModelX,32.77333132169251,-96.78832336267597
MTR096,"Sector 18, Dallas",2024-11-29 20:54:00,1822,607,MakeC,ModelX,32.826339979794426,-96.76986543454169
MTR099,"Sector 13, Dallas",2024-11-04 08:53:00,1484,585,MakeA,ModelX,32.73610670214739,-96.802361241176
MTR069,"Sector 18, Dallas",2024-11-04 04:24:00,1424,714,MakeA,ModelX,32.76494213399689,-96.76198937228189
MTR020,"Sector 19, Dallas",2024-11-18 21:11:00,1727,735,MakeC,ModelX,32.79089687579689,-96.8150556461641
MTR096,"Sector 11, Dallas",2024-11-18 04:25:00,1509,625,MakeA,ModelX,32.776333578611606,-96.76113416706734
MTR010,"Sector 15, Dallas",2024-11-01 15:14:00,1548,786,MakeA,ModelZ,32.77217697631785,-96.76505561163127
MTR038,"Sector 14, Dallas",2024-11-07 05:11:00,1268,688,MakeC,ModelX,32.76083411017848,-96.76529157029778
MTR032,"Sector 6, Dallas",2024-11-23 20:34:00,1511,518,MakeA,ModelX,32.8072589819134,-96.81002626978231
MTR047,"Sector 20, Dallas",2024-11-15 06:20:00,1053,643,MakeC,ModelY,32.75526834592497,-96.78739663096721
MTR084,"Sector 5, Dallas",2024-11-08 07:29:00,1491,643,MakeC,ModelX,32.76471705218589,-96.76240178759335
MTR033,"Sector 16, Dallas",2024-11-19 05:04:00,1996,689,MakeC,ModelY,32.73677962581076,-96.75397640519978
MTR087,"Sector 2, Dallas",2024-11-02 05:20:00,1712,755,MakeB,ModelY,32.735268389089924,-96.79911585801267
MTR070,"Sector 13, Dallas",2024-11-05 09:11:00,1969,662,MakeC,ModelZ,32.77768265612025,-96.7636863235771
MTR088,"Sector 11, Dallas",2024-11-10 23:28:00,1686,697,MakeC,ModelZ,32.8054245654939,-96.76389079117601
MTR037,"Sector 16, Dallas",2024-11-02 21:47:00,1910,668,MakeA,ModelX,32.772778347728845,-96.82267443315119
MTR100,"Sector 12, Dallas",2024-11-15 15:16:00,1149,765,MakeB,ModelX,32.79642807397164,-96.76379788209921
MTR055,"Sector 2, Dallas",2024-11-12 17:59:00,1540,574,MakeB,ModelZ,32.76084715609506,-96.84291838277271
MTR042,"Sector 4, Dallas",2024-11-30 19:42:00,1268,621,MakeA,ModelZ,32.75766187530333,-96.82254754361166
MTR073,"Sector 10, Dallas",2024-11-16 09:28:00,1820,768,MakeB,ModelX,32.73446552422307,-96.78334855932275
MTR019,"Sector 8, Dallas",2024-11-08 18:47:00,1077,608,MakeC,ModelY,32.82603830400792,-96.79311272820678
MTR066,"Sector 10, Dallas",2024-11-01 02:26:00,1104,510,MakeA,ModelY,32.80191751281195,-96.79639666888156
MTR001,"Sector 9, Dallas",2024-11-18 19:39:00,1793,577,MakeB,ModelY,32.73095624037882,-96.78708272956666
MTR030,"Sector 8, Dallas",2024-11-18 17:57:00,1044,702,MakeA,ModelZ,32.75801077497226,-96.75791801155745
MTR041,"Sector 5, Dallas",2024-11-10 01:55:00,1098,696,MakeA,ModelX,32.81010316796373,-96.75092933983996
MTR049,"Sector 9, Dallas",2024-11-30 12:56:00,1312,621,MakeA,ModelZ,32.81880917597774,-96.78922233774342
MTR046,"Sector 16, Dallas",2024-11-15 22:33:00,1253,576,MakeA,ModelX,32.72865337032607,-96.82310605680453
MTR041,"Sector 19, Dallas",2024-11-19 02:49:00,1380,780,MakeC,ModelX,32.76918663215439,-96.77472175466596
MTR003,"Sector 16, Dallas",2024-11-13 05:15:00,1960,743,MakeB,ModelY,32.80764910757655,-96.77796448387554
MTR012,"Sector 8, Dallas",2024-11-17 06:41:00,1554,786,MakeA,ModelX,32.79818237467592,-96.79648090938883
MTR016,"Sector 7, Dallas",2024-11-06 01:31:00,1853,564,MakeC,ModelX,32.747977841097345,-96.8465788483521
MTR007,"Sector 6, Dallas",2024-11-16 01:44:00,1831,533,MakeB,ModelY,32.76158992261068,-96.78332389566599
MTR036,"Sector 2, Dallas",2024-11-02 09:07:00,1713,708,MakeC,ModelX,32.80787019091966,-96.80764737622712
MTR076,"Sector 4, Dallas",2024-11-30 18:02:00,1630,676,MakeA,ModelY,32.7641166763952,-96.80875100752074
MTR026,"Sector 10, Dallas",2024-11-21 21:11:00,1619,500,MakeA,ModelX,32.8088562108316,-96.84597891761129
MTR068,"Sector 19, Dallas",2024-11-01 03:18:00,1991,773,MakeA,ModelY,32.74746219289372,-96.78498803056058
MTR089,"Sector 18, Dallas",2024-11-30 21:09:00,1609,748,MakeA,ModelX,32.80235923712219,-96.83928460339982
MTR080,"Sector 6, Dallas",2024-11-06 17:52:00,1342,740,MakeB,ModelZ,32.735344106444195,-96.77480326389743
MTR029,"Sector 1, Dallas",2024-11-21 11:28:00,1298,678,MakeA,ModelY,32.72841976017393,-96.75060238425587
MTR026,"Sector 9, Dallas",2024-11-09 15:14:00,1333,630,MakeB,ModelY,32.74745980354388,-96.7970789541083
MTR060,"Sector 4, Dallas",2024-11-06 02:56:00,1977,673,MakeC,ModelY,32.74940836003811,-96.8289317429201
MTR072,"Sector 1, Dallas",2024-11-26 00:55:00,1335,718,MakeB,ModelX,32.77954722957134,-96.79951845262221
MTR028,"Sector 20, Dallas",2024-11-03 13:11:00,1159,563,MakeB,ModelY,32.81202944946221,-96.79483667973679
MTR089,"Sector 10, Dallas",2024-11-29 18:28:00,1555,604,MakeC,ModelZ,32.76936952849339,-96.75396827887222
MTR073,"Sector 2, Dallas",2024-11-30 08:44:00,1741,599,MakeA,ModelX,32.75264649102171,-96.83636221481467
MTR011,"Sector 13, Dallas",2024-11-23 23:44:00,1347,640,MakeB,ModelY,32.7552502546614,-96.7812508887255
MTR006,"Sector 4, Dallas",2024-11-19 21:37:00,1601,600,MakeB,ModelX,32.79549913706948,-96.79984679179204
MTR021,"Sector 9, Dallas",2024-11-28 22:00:00,1075,510,MakeB,ModelX,32.80035774863517,-96.82068023037945
MTR051,"Sector 5, Dallas",2024-11-15 09:39:00,1152,693,MakeC,ModelY,32.74122651961983,-96.80240616081434
MTR068,"Sector 16, Dallas",2024-11-02 16:45:00,1779,559,MakeC,ModelZ,32.73132490686225,-96.77622590620001
MTR027,"Sector 6, Dallas",2024-11-01 14:41:00,1237,773,MakeC,ModelZ,32.78632319377637,-96.75112191639671
MTR023,"Sector 12, Dallas",2024-11-29 20:53:00,1030,565,MakeA,ModelZ,32.77187052482719,-96.7809010875585
MTR078,"Sector 12, Dallas",2024-11-14 20:11:00,1448,536,MakeA,ModelZ,32.744601320839266,-96.84154870428425
MTR032,"Sector 1, Dallas",2024-11-03 09:47:00,1182,766,MakeB,ModelZ,32.73169237917293,-96.77953272503126
MTR003,"Sector 19, Dallas",2024-11-26 16:20:00,1292,718,MakeC,ModelX,32.783926449668286,-96.79239647609597
MTR077,"Sector 6, Dallas",2024-11-28 04:22:00,1938,689,MakeA,ModelZ,32.738450998078235,-96.81292287535383
MTR072,"Sector 12, Dallas",2024-11-27 07:32:00,1489,628,MakeB,ModelX,32.80594179849745,-96.74748240531152
MTR083,"Sector 10, Dallas",2024-11-19 17:59:00,1672,768,MakeB,ModelZ,32.767096903003676,-96.80725879651254
MTR049,"Sector 12, Dallas",2024-11-04 05:14:00,1414,624,MakeC,ModelX,32.736341268912746,-96.84457606097564
MTR063,"Sector 20, Dallas",2024-11-11 12:57:00,1282,760,MakeB,ModelY,32.759011827941855,-96.84283979309706
MTR076,"Sector 8, Dallas",2024-11-25 00:15:00,1008,667,MakeA,ModelZ,32.755259437989054,-96.77646766417354
MTR061,"Sector 2, Dallas",2024-11-05 03:35:00,1921,535,MakeA,ModelZ,32.788063430102596,-96.78734643057278
MTR037,"Sector 8, Dallas",2024-11-30 07:18:00,1026,758,MakeB,ModelZ,32.73655598393343,-96.78829288180226
MTR067,"Sector 12, Dallas",2024-11-03 20:51:00,1842,598,MakeC,ModelY,32.733807626106405,-96.81495730916129
MTR067,"Sector 13, Dallas",2024-11-25 17:49:00,1416,776,MakeC,ModelY,32.743518377257715,-96.76864052365734
MTR008,"Sector 11, Dallas",2024-11-16 21:59:00,1549,586,MakeB,ModelX,32.82110491802275,-96.77697667277683
MTR052,"Sector 13, Dallas",2024-11-15 20:16:00,1324,758,MakeC,ModelX,32.778569717217316,-96.78842065198228
MTR018,"Sector 14, Dallas",2024-11-28 18:29:00,1874,683,MakeA,ModelY,32.802372630448936,-96.83735045760197
MTR071,"Sector 5, Dallas",2024-11-07 23:38:00,1005,768,MakeB,ModelY,32.81858576158574,-96.75687473031469
MTR048,"Sector 17, Dallas",2024-11-16 20:00:00,1178,751,MakeB,ModelX,32.76413324368223,-96.75083037414588
MTR067,"Sector 6, Dallas",2024-11-30 12:39:00,1263,513,MakeA,ModelY,32.75541163708809,-96.7837507080185
MTR031,"Sector 17, Dallas",2024-11-07 21:10:00,1803,747,MakeC,ModelZ,32.79444299750433,-96.7655114191524
MTR041,"Sector 15, Dallas",2024-11-05 22:39:00,1005,540,MakeA,ModelX,32.80385199506509,-96.78510428772628
MTR039,"Sector 10, Dallas",2024-11-30 22:15:00,1578,704,MakeA,ModelY,32.743994324987874,-96.76090717621614
MTR073,"Sector 10, Dallas",2024-11-25 20:26:00,1100,777,MakeC,ModelX,32.764735555022796,-96.77894228151273
MTR009,"Sector 7, Dallas",2024-11-12 07:44:00,1703,696,MakeC,ModelZ,32.73104111493356,-96.76158001965237
MTR088,"Sector 19, Dallas",2024-11-08 13:07:00,1888,593,MakeB,ModelY,32.73127477262748,-96.77121576071067
MTR037,"Sector 1, Dallas",2024-11-14 13:59:00,1831,520,MakeA,ModelX,32.730497545674616,-96.76803277898279
MTR027,"Sector 2, Dallas",2024-11-23 21:42:00,1626,800,MakeB,ModelX,32.81362489151428,-96.82229782721426
MTR078,"Sector 11, Dallas",2024-11-04 06:08:00,1335,520,MakeA,ModelX,32.798398755155944,-96.75721943557691
MTR018,"Sector 19, Dallas",2024-11-12 12:22:00,1182,642,MakeB,ModelX,32.768952295178366,-96.78552327046695
MTR056,"Sector 20, Dallas",2024-11-15 20:09:00,1759,748,MakeC,ModelX,32.74585511444226,-96.82308374274048
MTR004,"Sector 13, Dallas",2024-11-30 09:42:00,1885,646,MakeA,ModelX,32.79953353663609,-96.76767708830381
MTR065,"Sector 1, Dallas",2024-11-17 13:39:00,1085,581,MakeC,ModelZ,32.79800568369463,-96.83983575648377
MTR040,"Sector 14, Dallas",2024-11-07 04:13:00,1293,530,MakeA,ModelZ,32.817958864139584,-96.79845815892779
MTR068,"Sector 12, Dallas",2024-11-26 04:43:00,1627,739,MakeB,ModelX,32.79082463643672,-96.75177700166672
MTR032,"Sector 8, Dallas",2024-11-30 12:47:00,1883,747,MakeA,ModelY,32.74053744327662,-96.82844462980684
MTR060,"Sector 16, Dallas",2024-11-26 16:25:00,1015,535,MakeA,ModelY,32.77097563309213,-96.8380125635727
MTR073,"Sector 16, Dallas",2024-11-02 18:28:00,1504,681,MakeA,ModelZ,32.792873722584616,-96.83853148195496
MTR063,"Sector 10, Dallas",2024-11-25 19:26:00,1895,645,MakeA,ModelY,32.7530326566991,-96.80365449730056
MTR026,"Sector 7, Dallas",2024-11-14 05:23:00,1875,583,MakeC,ModelZ,32.78514343103702,-96.76575987655677
MTR080,"Sector 20, Dallas",2024-11-18 02:35:00,1810,636,MakeC,ModelZ,32.805438303209755,-96.83565054067992
MTR081,"Sector 8, Dallas",2024-11-12 19:04:00,1849,713,MakeA,ModelX,32.79451499808743,-96.74717585150137
MTR028,"Sector 16, Dallas",2024-11-02 19:57:00,1358,672,MakeB,ModelY,32.73466347768658,-96.78811274941503
MTR026,"Sector 17, Dallas",2024-11-15 06:44:00,1068,517,MakeA,ModelY,32.77304241193159,-96.78386551492918
MTR012,"Sector 11, Dallas",2024-11-13 08:15:00,1802,682,MakeC,ModelY,32.821719643552186,-96.79375761589995
MTR006,"Sector 1, Dallas",2024-11-30 14:41:00,1562,787,MakeC,ModelX,32.733029060532516,-96.84559143041572
MTR042,"Sector 12, Dallas",2024-11-20 06:35:00,1354,770,MakeB,ModelX,32.76022855322803,-96.80251903748616
MTR030,"Sector 5, Dallas",2024-11-29 11:24:00,1585,598,MakeB,ModelZ,32.813927844130006,-96.75374851820698
MTR068,"Sector 16, Dallas",2024-11-03 11:04:00,1888,641,MakeC,ModelY,32.79518638270314,-96.82733012142681
MTR011,"Sector 1, Dallas",2024-11-05 07:39:00,1283,641,MakeC,ModelY,32.77958788647552,-96.76987489559114
